0.9166667
1.8
1.1
1.0166667
0.7
0.76666665
1.0
1.0166667
1.1166667
0.8
0.8666667
0.96666664
0.98333335
0.7
2.2
1.1333333
0.76666665
1.35
1.0666667
1.0833334
