0.78333336
0.81666666
0.7
0.8333333
1.3833333
0.8333333
0.65
1.1333333
0.5833333
0.6
0.8
0.6
0.73333335
0.6166667
0.65
0.75
1.0666667
0.75
0.93333334
0.6333333
