0.76666665
0.65
0.5833333
0.5833333
0.76666665
0.6666667
0.6166667
0.68333334
0.8333333
0.6
0.8833333
1.0
0.75
1.4333333
0.8666667
0.8
0.78333336
0.85
0.75
1.5333333
